Title,Description,DA - Manuel Collab Brand,Post Type,Post Url,Scrappé - SN Brand,Scrappé - SN Has Paid Placement,DA - Key Account,DA - LookUp - Social Network,Problème (from Data Admin - Brand),Category (from Data Admin - Brand),Manuel - Annotation Checked,Script - Annotation Checked,Manuel - Collab Commerciale,Script - Collab Commerciale,Manuel - Autres marques,Script - Autres marques,Chosen Post
No title,"Ajoutez une touche de lavande à votre maquillage pour un look rafraichissant avec la nouvelle teinte de Juicy Tubes Lavender Latte. 💜 @lancomeofficial @sananas2106 #SephoraFrance #lancomemakeup #MESSWITHLANCOME
 
.
 
DÉTAIL DU LOOK
ÉTAPE 1 - TEINT
Fond de Teint Teint Idôle Ultra Wear
Teint Idôle Ultra Wear All Over Concealer
Teint Idôle Ultra Wear C.E. Skin Transforming Bronzer
Teint Idôle Ultra Wear C.E. Skin Transforming Highlighter
Blush Subtil 700 Coral Clash
 
ÉTAPE 2 - REGARD
Hypnôse Palette 06 Reflets d’Améthyste
Idôle Tint 10 Lavender Latte et 04 Sienna
Lash Idôle Flutter Extension Mascara
 
ÉTAPE 3 - LÈVRES
Juicy Tubes Lavender Latte
 
Crédits
Make up artist : @manoncana
Hairstylist : @clotildehairstylist
Stylisme : @steven.doan3
Ongles : @nailedbyines",LANCOME,GraphSidecar,instagram.com/p/DMDctdVsbRO/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Collaboration commerciale| J’ai relevé le challenge de @chanel.beauty 💙
J’ai tiré au sort la pochette « Flash At Night » ! Vous aimez le look final ?
@chanelofficial #ChanelSummerClub #ChanelMakeup",CHANEL,GraphVideo,instagram.com/p/DMCjgpXoAwV/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"L’autre en bleu derrière là @aliandreeamakeup 😂 ! With my girls @jennybvby @caroline_hu 🫶🏼Vraiment le genre de contenus que je préfère faire en voyage pr ahah

#ChanelSummerClub #ChanelMakeup #Ibiza",CHANEL,GraphVideo,instagram.com/p/DMAblW7IfDq/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"I’m officialy a @chanel.beauty summer girl 🩵🧡💜
Collaboration commerciale 

📸 @alexrosuphoto 

#ChanelSummercCub #Chanelbeauty #chanel #makeup #ibiza",CHANEL,GraphSidecar,instagram.com/p/DL-s1WaosV8/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Lil busy at the #ChanelSummerClub ☀️🕶️ @chanel.beauty 

Collaboration commerciale",CHANEL,GraphVideo,instagram.com/p/DL9hpjdI2yK/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,My name is pink and I’m really glad to meet you @emiliopucci 💕🎀 Nouvelle vidéo en ligne sur Youtube 👀,,GraphSidecar,instagram.com/p/DL2r_sNoCGa/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Les essentiels de l’été ☀️ 🏖️ 🌵 with mon 🍍.

1- L’unique all hours hyper bronze, coloris 5 @yslbeauty 
2- Des chaussures d’eau contre les méduses et les haters.
3- Des lèvres à hauteur de ta personnalité avec Loveshine plumping lip oil Gloss coloris 02 @yslbeauty.
4- Des coussins de plage pour garder la tête haute .
5- Un carré de soie sur la joue avec all hours hyper luminize 02 @yslbeauty 
6- Des Talkies pour surveiller son homme en scred.
Retrouve les essentiels de @sananas2106 sur tik tok 
😎
#makeup #yslbeauty #summeressentials",Yves Saint Laurent,GraphVideo,instagram.com/p/DLsSQwsM2Fk/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"🤍des copains comme ça ou rien. Vous avez vu mes cheveux ont bien poussé hein ? 👀

Ensemble @wardrobe.nyc 
Sac et mules @bottegavenetaworld 
Boucles d’oreilles @hm",,GraphSidecar,instagram.com/p/DLpxXurodtH/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,Beautiful day to be beautiful 🌞Nouvelle vidéo sur ma chaîne YT(oui enfiiiiin 😅),,GraphVideo,instagram.com/p/DLmVeeqIxYB/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"On est jumeaux de teinte ou pas ? ☺️Il me manque quelques marques que j’adore comme Mac, NYX ou encore Huda Beauty donc je vous ferai une partie 2 ! Profitez-en pour me dire quelles autres marques/fonds de teint vous voulez !

#twinsshade",,GraphVideo,instagram.com/p/DLiNoD2o5CD/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Ambition looks good on you 😎 @lorealparis a ouvert sa terrasse ouverte au public aujourd’hui et demain de 10h à 18h !
PS : Qui a la ref de ce son 😆je veux vous lire dans les coms !

📍Péniche l’escale bleue, 7ème.

#lorealmakeup #lorealparis #makeup

Collaboration commerciale - invitation

📸 @dariussi",LOREAL,GraphSidecar,instagram.com/p/DLcC65jIlxW/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Blue 🩵parce que le mois de juin n’a été que bonheur, apaisement, loyauté et confiance. Merci pour vos messages pour mon anniversaire, je suis reconnaissante et vraiment chanceuse de vous avoir 🥹Me fêter un joyeux premier jour du reste de ma vie, n’a pas de prix et n’est jamais assuré alors MERCI 🙏🏻 J’ai hâte de vous poster mes petites photos du sud de la France où je suis allée pour pour m’aérer la tête avant l’été pendant lequel j’adore rester à la maison telle une ermite ! J’adore Paris à ce moment là mais c’est aussi le moment où tout ralentit et que j’ai le temps de tout trier et de vous filmer tout ça ! Je sais que vous savez 🫶🏼",,GraphSidecar,instagram.com/p/DLZuO1rIIdK/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Mon top 5 @hauslabs 🥇! Vous avez déjà essayé ces produits ? 😍

📍Ils sont tous dispo chez @sephorafrance !

Produits mentionnés :
Le fond de teint et le concealer Triclone Skin Tech, le mascara B structural, le Color fuse powder blush, le Power sclupt velvet bronzer, les pinceaux et le PhD hybrid Lip glaze ! 

#makeup #hauslabspartner #hauslabs",Haus Labs,GraphVideo,instagram.com/p/DLK6jOzoedt/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"BEYONCE ENERGY 🤠 Voilà pourquoi j’ai décliné danse avec les stars. Dans ma tête, seule devant le miroir je me prends trop pour Queen B. Mais ça c’est dans ma tête. C’est de sa faute et de son énergie 🥰
Merci @maybelline et @po.agency ! C’était fou ! Cette meuf est une machine !

👖Tenue offerte @levis 
Perruque @h.wigs 

#beyonce #beyoncé #cowboycartertour",maybelline,GraphVideo,instagram.com/p/DLHqHnqo7MW/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,C’était ta dernière chance Siri 😣,,GraphVideo,instagram.com/p/DLANvfFIjha/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Istanbul ou San Francisco ? 🤔😆

Hotel : @ajwasultanahmet 
Robe @simkhai 
Sac et chaussures @hermes 
Lunettes @fendi 
Trench court @primark
Bijoux @theofficialpandora 
Montre @swatchfrance",,GraphSidecar,instagram.com/p/DKrwfmzINyK/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Byzance, Constantinople ou Istanbul 🇹🇷peu importe ton nom, tu es éblouissante et pleine d’histoire ! L’un de mes plus beaux voyages d’autant plus que j’y suis allée avec ma maman et mon frère ! J’ai décidé de lui faire une surprise pour la fête des mères vu qu’elle est très fan de sa série romantique (telle mère telle fille) sur le Sultan Suleyman 🥰Le mec a un harem et ça gossip dans tous les sens ahah 

Don’t worry ! Le Vlog du voyage arrive bientôt sur YouTube, et croyez-moi on en a pris plein les yeux (et le ventre 🤤) !

Hotel : @ajwasultanahmet",,GraphSidecar,instagram.com/p/DKkWIYNopS1/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,Des escarpins @christianlouboutin x @maisonmargiela qui brillent et une robe qui tourne 🥰 Le même goal que quand j’étais petite finalement !,Louboutin,GraphSidecar,instagram.com/p/DKZyuiyCNWD/,,false,sananas2106,instagram,,Accessoires,false,,None,None,,,false
No title,"Ceux qui vivent près de la mer, vous êtes chanceux 🥰Ça me manque ! Vous êtes d’où d’ailleurs ? Dites moi ça dans les coms !",,GraphSidecar,instagram.com/p/DKUpsitIhv4/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,Trop de photos en attente dans mon téléphone 🥰entre Cannes et Istanbul ! Hâte de vous montrer ! Comment ça va vous ? Quoi de prévu ce week end ?,,GraphSidecar,instagram.com/p/DKSYh9Po0br/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,One of the most beautiful place 😍 photos que je n’ai pas eu le temps de poster ! La Place de l’Espagne est l’une des plus belles que j’ai vues ! J’ai posté le vlog de ce voyage sur youtube il y a plusieurs jours si ça vous tente 🥰,,GraphSidecar,instagram.com/p/DKPhc6TIigJ/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"LE SANTAL @chanel.beauty ✨Aussi appelé l’or liquide. Vous êtes-vous déjà demandé ce qu’était le santal dans sa forme originale ? C’est le petit arbre de 10 ans photo 4 ! Et ensuite vous avez le cœur d’où on extrait l’huile essentielle. Chanel attend entre 20 et 30 ans avant d’exploiter un arbre car avant cet âge, le bois n’a pas suffisamment de composés aromatiques. Pour une extraction de qualité utilisée dans les eaux de parfum, il faut être très patient 🥰 Une fois l’arbre coupé, il est totalement utilisé jusqu’aux racines, puis Chanel en re plante 30 (beaucoup plus que ce que la loi et les conditions de culture préconisent) 🪴! Je m’attendais à un grand arbre majestueux tant l’odeur du santal est intense et sensuelle 😅Le fin mot de l’histoire : ne jamais se fier aux apparences !

*invitation*

#jardinsjardin #chanel #lesantaldechanel",CHANEL,GraphSidecar,instagram.com/p/DKJ0aBYowz0/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"GRWM pour LE SANTAL DE CHANEL 🪵merci pour cette expérience immersive @chanel.beauty ! #jardinsjardin 

*invitation*",CHANEL,GraphVideo,instagram.com/p/DKG9saDIZ4Q/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Mon premier évènement @chanelofficial pour mon premier concert de @dualipa 🥰 Que demander de plus ! Demain je sors en body c’est décidé 😎 Beaucoup trop belle cette reine !

*invitation*",CHANEL,GraphSidecar,instagram.com/p/DKB3vOqo9di/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Merci Cannes 🫶🏼 Cannes c’est beaucoup de paillettes quand on regarde mais pour moi c’est avant tout beaucoup de rires, de bons moments avec des gens que j’aime, parce que derrière une marque il y a des personnes géniales qui se plient en 4 pour te faire passer un super moment, encore de la rigolade et de belles expériences que je n’oublierai jamais ✨Et sans vous, tout ça, je ne l’aurais jamais vécu, je ne l’aurais même pas imaginé alors merci ☺️🙏🏻c’est vous les paillettes dans ma vie en fait.

*Invitation*",,GraphSidecar,instagram.com/p/DJ_f6s1Itv9/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Publicité| Sananas Reporter @lorealparis à votre service 😎 Vous m’aviez dit que vous adoriez ce format plus réaliste et naturel alors CAMÉRA ACTION ! 📹

#lorealparis #makeup #skincare #haircare #cannes2025",LOREAL,GraphVideo,instagram.com/p/DJ4eYBeI6uG/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"I’m a @magnum girl in a Magnum wooorld 🎶 Un rêve réalisé : personnaliser mon Magnum 😎 

Collaboration commerciale 

Pour votre santé, manger au moins 5 fruits et légumes par jour.
www.mangerbouger.fr 

#MagnumCannes #CrackIntoPleasure",MAGNUM,GraphVideo,instagram.com/p/DJ1KUAAIVl9/,magnum,true,sananas2106,instagram,,FOOD,false,,None,None,,,false
No title,"Publicité| 7 ans que @lorealparis me répète que je le vaux bien 🥰L’une des premières marques à m’avoir fait confiance et à m’avoir donnée de la force. La femme que je suis devenue aujourd’hui c’est aussi un peu grâce à eux et à vous finalement 🥹🫶🏼

Honorée d’avoir pu assister à la projection du film Eddington d’Ari Aster avec un casting grandiose ! 👏🏻

Création @stephanerolland_paris 
Bijoux @theofficialpandora 
Chaussures @schiaparelli 
Mise en beauté @lorealparis @clotildehairstylist 

#LorealParis #makeup #skincare #haircare #cannes2025",LOREAL,GraphSidecar,instagram.com/p/DJzZieNImwX/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Ces coiffeurs qui jalousent tes beaux cheveux longs naturels … @clotildehairstylist 😭😭

Collaboration commerciale 

@lorealparis #lorealparis #haircare",LOREAL,GraphVideo,instagram.com/p/DJxA2L5o30k/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Frites ? Prêtes ! Make up @lorealparis ? Appliqué ! Création @stephanerolland_paris ? Enfilée ! CAMERA ACTION 😆📹 Tous les ans, c’est le rituel que j’aime 🥰 On ne change pas une équipe qui gagne ! 

Collaboration commerciale 

Hair @lorealparis @clotildehairstylist 
Extensions @kimaniihair 
Photos @aurorefouchez_ 

#lorealparis #makeup #haircare #skincare",LOREAL,GraphSidecar,instagram.com/p/DJwxoaQIsg_/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,You can ask the flowers 🌸Le vlog à Séville sera en ligne mercredi matin sur YT normalement 🥰Franchement cette ville c’est un coup de cœur !,,GraphSidecar,instagram.com/p/DJjiDxKofra/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Collaboration commerciale
Inoubliable 🥰j’ai tellement de photos à vous poster mais je vais m’arrêter là parce que toutes les bonnes choses ont une fin n’est-ce pas ? Merci pour cette parenthèse dans le temps @caudaliefrance et pour cette fine équipe 😜",CAUDALIE,GraphSidecar,instagram.com/p/DJe4d-Govg9/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Ces reines 👑 😎 Des femmes qui se soutiennent et qui se tirent vers le haut ou rien en fait. 
@theclassyemily @mimabycami @justezoe @assaratatouille @disruptive_beaute",,GraphVideo,instagram.com/p/DJcQk_iIaIC/,,false,sananas2106,instagram,,,false,,None,None,,,false
No title,"Les Hamptons ? Mieux, les Sources de Caudalie 😝 Happy 20th Vinoperfect 🍇! Collaboration commerciale 
@caudaliefrance 

📸 @nicolasstajic",CAUDALIE,GraphSidecar,instagram.com/p/DJbaQFuIDSB/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Ce qui se passe dans mon cœur quand j’arrive aux @lessourcesdecaudalie @caudaliefrance pour les 20 ans de la super star des anti-taches : Vinoperfect 🍇 

Collaboration commerciale",CAUDALIE,GraphVideo,instagram.com/p/DJZEQnsoBPy/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Je souris sur toutes les photos, j’étais trop heureuse 😀Ma préf c’est la dernière quand même ! Vlog enfin en ligne 🎉

Collaboration commerciale 
@memo.paris",MEMO PARIS,GraphSidecar,instagram.com/p/DJXBUDHo6En/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Séville te quiero mucho ❤️🥀On m’avait parlée de cette jolie ville mais c’était loin de ce que j’avais imaginé ! Trop hâte de poster le vlog sur ma chaîne Youtube.

Collaboration commerciale - Gifting",SANDRO,GraphSidecar,instagram.com/p/DJRWwamoSYQ/,,false,sananas2106,instagram,,Vêtements,false,,None,None,,,false
No title,"Esmeralda vibes avec la petite longue robe noire de @sandroparis 🖤 
Collaboration commerciale - gifting",SANDRO,GraphSidecar,instagram.com/p/DJPAcm7Im1B/,,false,sananas2106,instagram,,Vêtements,false,,None,None,,,false
No title,"De retour à la maison avec de bons moments plein la tête et le cœur ✨ Merci @memo.paris 🫶🏼

Collaboration commerciale",MEMO PARIS,GraphSidecar,instagram.com/p/DJHgGbjo710/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Vous pensez quoi de la collaboration @hm x @magdabutry🌹? Je garde quelle(s) pièces ? Aidez-moi j’aime tout 🥹

#hmxmagdabutrym",HM,GraphVideo,instagram.com/p/DJEj0SEI3Hv/,,false,sananas2106,instagram,Fast fashion,Fast fashion,false,,None,None,,,false
No title,"Cooking in progress 🍗Je suis en mode au four thermostat 6 là alors ceux qui ont vu mes stories à vous de jouer parce que j’ai tout donné (j’ai même fait un petit saut)😂🫶🏼

Ps : deg de pas avoir trouvé la version fr d’Aladdin ! Elle est tellement mieux je trouve !

Collaboration commerciale",Cartier,GraphSidecar,instagram.com/p/DJChwFHIrih/,,false,sananas2106,instagram,,Accessoires,false,,None,None,,,false
No title,"Collaboration commerciale 
Never enough of Abu Dhabi Datte enchantée Eau de Parfum by @memo.paris ✨ Un flacon aussi gros que mon mensonge quand je dis à John que j’ai assez de parfum et que je n’en achèterai plus 👀

#memoparis #memoparisabudhabi",MEMO PARIS,GraphSidecar,instagram.com/p/DI9OaPiI2cb/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
No title,"Abu Dhabi 🇦🇪Day one ! Si heureuse d’être ici avec @memo.paris pour plonger dans le flacon de l’Eau de Parfum Abu Dhabi Datte enchantée et découvrir les inspirations de cette merveille ✨ 
Vous pouvez suivre mes aventures en story mais sachez que le Vlog complet sera sur Youtube, vous me connaissez je me mets en mode Sananas Reporter 🤓

*Collaboration commerciale*",MEMO PARIS,GraphSidecar,instagram.com/p/DI6zw-AI-it/,,false,sananas2106,instagram,,Cosmétiques / esthétique,false,,None,None,,,false
